,id,count
1120,1120.0,35916.93895
1121,1121.0,35376.07808
1122,1122.0,35736.25621
1123,1123.0,36170.33824
1124,1124.0,36260.11607
1125,1125.0,36665.75912
1126,1126.0,36905.81227
1127,1127.0,39511.03534
1128,1128.0,39741.89342
1129,1129.0,39557.1174
1130,1130.0,39408.9774
1131,1131.0,39501.98734
1132,1132.0,39625.49212
1133,1133.0,39537.9273
1134,1134.0,39758.80191
1135,1135.0,41070.91944
1136,1136.0,39617.09592
1137,1137.0,39006.55089
1138,1138.0,38255.99133
1139,1139.0,38032.89476
1140,1140.0,37647.75361
1141,1141.0,36892.22733
1142,1142.0,37236.11462
1143,1143.0,36098.08463
1144,1144.0,35906.78451
1145,1145.0,35904.79891
1146,1146.0,36069.13016
1147,1147.0,36398.60445
1148,1148.0,36396.24185
1149,1149.0,36438.31926
1150,1150.0,36870.71911
1151,1151.0,39708.11351
1152,1152.0,39761.85585
1153,1153.0,39630.91771
1154,1154.0,39658.18639
1155,1155.0,39747.98475
1156,1156.0,39767.63687
1157,1157.0,39714.87027
1158,1158.0,40019.6189
1159,1159.0,40934.25196
1160,1160.0,39931.05394
1161,1161.0,38880.76858
1162,1162.0,38391.84917
1163,1163.0,38059.11691
1164,1164.0,37639.90034
1165,1165.0,37366.41478
1166,1166.0,37138.58437
1167,1167.0,36102.81504
1168,1168.0,36053.21699
1169,1169.0,35761.03991
1170,1170.0,35404.02471
1171,1171.0,35827.34164
1172,1172.0,35562.98998
1173,1173.0,36068.90501
1174,1174.0,36197.0116
1175,1175.0,39131.55262
1176,1176.0,39228.5543
1177,1177.0,39229.36855
1178,1178.0,39182.65042
1179,1179.0,39222.7952
1180,1180.0,39370.83087
1181,1181.0,39340.04075
1182,1182.0,39553.33995
1183,1183.0,40086.38698
1184,1184.0,39518.85385
1185,1185.0,39097.15721
1186,1186.0,38624.43439
1187,1187.0,38300.7247
1188,1188.0,37790.25002
1189,1189.0,37628.38587
1190,1190.0,37356.42146
1191,1191.0,36678.64161
1192,1192.0,36649.63775
1193,1193.0,36770.66795
1194,1194.0,36470.10466
1195,1195.0,36646.55731
1196,1196.0,36585.09318
1197,1197.0,36495.70816
1198,1198.0,36680.09255
1199,1199.0,39033.27883
1200,1200.0,39539.32636
1201,1201.0,39438.1047
1202,1202.0,39285.43685
1203,1203.0,39261.13713
1204,1204.0,39334.63616
1205,1205.0,39261.98132
1206,1206.0,39150.82328
1207,1207.0,39357.05235
1208,1208.0,39279.9219
1209,1209.0,39105.728
1210,1210.0,38654.98615
1211,1211.0,38359.12093
1212,1212.0,38290.64822
1213,1213.0,37963.91667
1214,1214.0,37539.63404
1215,1215.0,37482.62205
1216,1216.0,37155.83656
1217,1217.0,36834.55062
1218,1218.0,36836.44701
1219,1219.0,36704.17399
1220,1220.0,36480.47449
1221,1221.0,36686.16012
1222,1222.0,37205.47961
1223,1223.0,39496.15608
1224,1224.0,39663.42538
1225,1225.0,39446.58649
1226,1226.0,39286.51821
1227,1227.0,39219.43721
1228,1228.0,39287.77153
1229,1229.0,39250.60822
1230,1230.0,39273.96209
1231,1231.0,39814.5511
1232,1232.0,39079.43045
1233,1233.0,38918.33137
1234,1234.0,38601.9376
1235,1235.0,37984.14455
1236,1236.0,37603.03998
1237,1237.0,37202.48169
1238,1238.0,37258.55226
1239,1239.0,36248.64535
1240,1240.0,36551.98001
1241,1241.0,36309.45629
1242,1242.0,36397.02112
1243,1243.0,36374.07125
1244,1244.0,36688.45063
1245,1245.0,37146.80732
1246,1246.0,37380.65983
1247,1247.0,39817.01481
1248,1248.0,39742.11731
1249,1249.0,39535.75869
1250,1250.0,39374.32699
1251,1251.0,39394.68862
1252,1252.0,39563.41861
1253,1253.0,39359.57246
1254,1254.0,39507.9644
1255,1255.0,39727.28802
1256,1256.0,38573.09188
1257,1257.0,38002.1493
1258,1258.0,37138.85365
1259,1259.0,36840.75764
1260,1260.0,36794.84649
1261,1261.0,35785.43294
1262,1262.0,35521.04158
1263,1263.0,34888.41423
1264,1264.0,35337.67247
1265,1265.0,35194.12182
1266,1266.0,35549.08313
1267,1267.0,35895.17894
1268,1268.0,36177.22383
1269,1269.0,36717.18026
1270,1270.0,37024.39054
1271,1271.0,39594.30656
1272,1272.0,39669.30122
1273,1273.0,39418.88321
1274,1274.0,39206.75648
1275,1275.0,39313.91123
1276,1276.0,39441.34763
1277,1277.0,39395.09884
1278,1278.0,39638.06188
1279,1279.0,39775.88589
1280,1280.0,38601.60445
1281,1281.0,37523.24045
1282,1282.0,37047.10373
1283,1283.0,36906.48827
1284,1284.0,36627.7141
1285,1285.0,36024.30106
1286,1286.0,36052.66876
1287,1287.0,35549.78838
1288,1288.0,35454.8965
1289,1289.0,35612.56009
1290,1290.0,35753.62344
1291,1291.0,36232.6404
1292,1292.0,36200.34613
1293,1293.0,36727.50631
1294,1294.0,37218.703
1295,1295.0,39653.53947
1296,1296.0,39743.29544
1297,1297.0,39448.44462
1298,1298.0,39478.524
1299,1299.0,39575.05075
1300,1300.0,39626.79864
1301,1301.0,39592.50539
1302,1302.0,39736.08313
1303,1303.0,39592.71222
1304,1304.0,38845.66932
1305,1305.0,37844.40314
1306,1306.0,37242.92752
1307,1307.0,36951.9959
1308,1308.0,36869.57958
1309,1309.0,36689.28066
1310,1310.0,36141.64826
1311,1311.0,35775.0641
1312,1312.0,35391.88943
1313,1313.0,35595.71951
1314,1314.0,35522.76236
1315,1315.0,35958.50235
1316,1316.0,35945.90496
1317,1317.0,36529.56764
1318,1318.0,36802.84778
1319,1319.0,39426.34088
1320,1320.0,39539.20998
1321,1321.0,39460.6906
1322,1322.0,39332.76737
1323,1323.0,39290.3081
1324,1324.0,39451.44344
1325,1325.0,39369.15351
1326,1326.0,39670.35392
1327,1327.0,39809.46614
1328,1328.0,38791.10694
1329,1329.0,37886.13477
1330,1330.0,37350.90046
1331,1331.0,37180.62159
1332,1332.0,36666.39361
1333,1333.0,36446.38923
1334,1334.0,36186.76768
1335,1335.0,35732.24075
1336,1336.0,35551.44845
1337,1337.0,35587.62553
1338,1338.0,35522.53517
1339,1339.0,36243.61121
1340,1340.0,36338.28609
1341,1341.0,36534.9466
1342,1342.0,36965.25646
1343,1343.0,39478.86068
1344,1344.0,39629.62484
1345,1345.0,39540.19991
1346,1346.0,39405.72192
1347,1347.0,39408.82102
1348,1348.0,39490.18254
1349,1349.0,39349.26792
1350,1350.0,39407.49475
1351,1351.0,39229.61811
1352,1352.0,38690.33824
1353,1353.0,37985.88671
1354,1354.0,37234.00374
1355,1355.0,36808.07396
1356,1356.0,36662.76311
1357,1357.0,36366.55088
1358,1358.0,35981.99002
1359,1359.0,35887.50058
1360,1360.0,35526.1819
1361,1361.0,35775.46621
1362,1362.0,35626.31846
1363,1363.0,35968.3553
1364,1364.0,35843.88238
1365,1365.0,36295.27114
1366,1366.0,36538.2915
1367,1367.0,39170.12807
1368,1368.0,39203.68506
1369,1369.0,38913.33302
1370,1370.0,38783.32968
1371,1371.0,38618.73026
1372,1372.0,38701.84734
1373,1373.0,38587.04005
1374,1374.0,38622.93507
1375,1375.0,38668.31337
1376,1376.0,38475.55996
1377,1377.0,38280.09956
1378,1378.0,38283.30131
1379,1379.0,38097.15695
1380,1380.0,37896.27824
1381,1381.0,37460.60282
1382,1382.0,37396.35786
1383,1383.0,37114.84435
1384,1384.0,37076.02522
1385,1385.0,36331.57991
1386,1386.0,36613.20134
1387,1387.0,36484.16263
1388,1388.0,36560.7815
1389,1389.0,36884.95269
1390,1390.0,37147.12041
1391,1391.0,39305.71684
1392,1392.0,39645.43652
1393,1393.0,39386.00952
1394,1394.0,39221.9349
1395,1395.0,39178.6897
1396,1396.0,39241.69136
1397,1397.0,38996.23412
1398,1398.0,39140.19135
1399,1399.0,38936.8521
1400,1400.0,38427.11343
1401,1401.0,38117.36551
1402,1402.0,37749.01248
1403,1403.0,37423.57649
1404,1404.0,37364.38081
1405,1405.0,36458.05359
1406,1406.0,36080.95052
1407,1407.0,35934.22893
1408,1408.0,36098.15536
1409,1409.0,35969.13943
1410,1410.0,36083.25508
1411,1411.0,36206.69291
1412,1412.0,36276.81683
1413,1413.0,37008.86342
1414,1414.0,37122.91061
1415,1415.0,39790.93768
